product_id|key|value
1393|Keyboard + mouse|TRUE
1393|Wireless 802.11ac 1x1 + Bluetooth|TRUE
1393|Front ports|2 USB 2.0 Ports 2 USB 3.2 Gen 1 Ports 1 Global HeadSet Jack
1393|Rear ports|2 USB 2.0 Ports with Smart Power 2 USB 3.2 Gen 1 Ports 1 Audio Line-Out Port 1 RJ-45 Ethernet Port 1 Ac Power-Supply Port 1 HDMI 1.4B Port Port
1393|Power|180 W Internal Power Supply Unit (PSU)
1393|Without an operating system|TRUE
1394|Monitor|TRUE
1394|Screen|23.8” (60cm) FHD 75 HZ
1394|Resolution|1920x1080
1394|Contrast ratio static|1000: 1
1394|Brightness|250cd/m2
1394|Reaction time|8 MS (gray-on-gray normal);5 MS (gray-on-gray quickly);4 MS (gray-on-gray extreme)
1394|Supported colors|16.7m
1394|AMD freesync|TRUE
1394|Angle of visibility|178°/178°
1394|HDMI|TRUE
1394|DisplayPort 1.2|TRUE
1395|Monitor|TRUE
1395|Screen|24” (60.9cm) FHD IPS 60 Hz
1395|Resolution|1920x1080
1395|Contrast ratio static|1 000: 1
1395|Brightness|250cd/m2
1395|Reaction time|5/8ms
1395|Supported colors|16.7m
1395|Angle of visibility|178°/178°
1395|HDMI|TRUE
1395|Displayport|TRUE
1395|USB Type-C|TRUE
1395|3.5mm|TRUE
1396|Personal computer|TRUE
1396|Processor|12th Generation Intel® Core™ i7-12700 (25 MB Cache 12-core up to 4.90 GHz)
1396|Graphics|Intel® UHD Graphics
1396|RAM|8 GB DDR4 3200 MHz
1396|Disk (storage)|512 GB M.2 2280 PCIE NVME GEN3 X4 SSD
1396|Keyboard + mouse|TRUE
1396|Wireless 802.11ac 1x1 + Bluetooth|TRUE
1396|Front ports|2 USB 2.0 Ports 2 USB 3.2 Gen 1 Ports 1 Global HeadSet Jack
1396|Rear ports|2 USB 2.0 Ports with Smart Power 2 USB 3.2 Gen 1 Ports 1 Audio Line-Out Port 1 RJ-45 Ethernet Port 1 Ac Power-Supply Port 1 HDMI 1.4B Port Port
1396|Power|180 W Internal Power Supply Unit (PSU)
1396|Without an operating system|TRUE
1397|Monitor|TRUE
1397|Screen|27” (68.5cm) QHD IPS
1397|Resolution|2560 x 1440
1397|Refresh rate|120Hz
1397|Aspect Ratio|16: 9
1397|Contrast ratio|2 000: 1
1397|Brightness|350cd/m2
1397|Reaction time|5ms
1397|Supported colors|1.07b colors
1397|Angle of visibility|178°/178°
1397|Gates|1 x DisplayPort 1.4 (DRR for Microsoft Windows) (Supports 2 x QHD 120Hz 8 Bit) 1 X DisplayPort 1.4 (Out) 1 x HDMI (HDCP 1.4) (Supports up to QHD 2560 x 1440 120HZ TMDS VRR AS Per.In HDMI 2.1) 1 x USB-Type C Upstream Port (Data Only) (SuperSpeed ​​USB 10 Gbps USB 3.2 Gen 2) 2 x USB Type-A Downstream Port (Superspeed USB 10 GBPS USB 3.2 Gen 2) 1) 1x Audio Line Out 1 x USB Type-A Downstream Port (Superspeed USB 10 Gbps USB 3.2 Gen 2) With BC1.2 Power Charging 1 x USB Type-C Downstream Port (SuperSpeed ​​USB 10 GBPS USB 3.2 GEN 2)with Power Charging (15W)
1397|Ergonomic information|Tilt: -5°/+21° swivel: -45°/+45° pivot: -90°/+90°
1398|Laptop|TRUE
1398|Display|15.6” (39.6cm)
1398|Resolution|(1920 x 1080) FHD 60Hz Non-Touch AG WVA LED-Backlit Narrow Border
1398|Processor|11th Gen Intel® Core™ i5-1135g7 (8 MB Cache 4 Cores 8 Threads Up to 4.20 GHz Turbo)
1398|Graphics|Intel Uhd Graphics
1398|RAM|8GB (1x8GB) DDR4 2666MHz
1398|Disk (storage)|256GB M.2 PCIE NVME SSD
1398|Integrated Realtek RTL8111h 10/100/1000 Mbps|TRUE
1398|Wi-Fi 5 (Wi-Fi 802.11ac)|TRUE
1398|Bluetooth|TRUE
1398|Camera|RGB HD Camera 720p at 30 FPS Single-Integrated Microphone
1398|Operating system|Ubuntu Linux
1398|Gates|TRUE
1398|Battery|3Cell 41Whr
1399|Monitor|TRUE
1399|Screen|27” (68.5cm) FHD IPS 60 Hz
1399|Resolution|1920x1080
1399|Contrast ratio|1 000: 1
1399|Brightness|250cd/m2
1399|Reaction time|5/8ms
1399|Supported colors|16.7m
1399|Angle of visibility|178°/178°
1399|Displayport|TRUE
1399|Vga|TRUE
1399|HDMI|TRUE
1399|USB 3.2 Gen 1 Upstream|TRUE
1399|4 x USB 3.2 Gen 1|TRUE
1400|Display|23.8” (60.45cm)
1400|Resolution|(1920x1080) FHD Integrated Graphics WVA Touch Anti-Glare HDMI FHD Camera
1400|Processor|13th Gen Intel® Core™ i5-13500 (24 MB Cache 14 Cores 20 Threads 2.50 GHz to 4.80 GHz Turbo 65 W)
1400|Graphics|Intel® Graphics
1400|RAM|8 GB DDR4
1400|Disk (storage)|256 GB M.2 2230 PCIE NVME SSD Class 35
1400|Wi-Fi-6e 2x2 Ax211 Bluetooth 5.2 Wireless Card|TRUE
1400|Dell Pro Wireless Keyboard and Mouse - KM52221W Black - US English|TRUE
1400|Camera|FHD camera
1400|Without an operating system|TRUE
1400|Gates|1 USB 3.2 Gen 2x2 Type-C Port 1 HDMI-Out 1.4/HDCP 2.3 Port Up to 4096 x 2160 @ 60Hz 1 HDMI-IN 2.1/HDCP 1.4 Port Up to 1920 x 1080 @ 60Hz 1 DisplayPort 1.4a/HDCP 2.3 Port up to 5120 x 3200 @ 60Hz 1 RJ45 Ethernet Port 10/100/1000 Mbps Port 2 USB 3.2 Gen 1 Type-A Ports with Smart Power on 2 USB 3.2 Gen 2 Type-A Ports 1Audio Line-Out Port 1 USB 3.2 Gen 2 Type-A Port With Powershare 1 Universal Audio Port
1400|Power|130 W Ac Adapter
1401|Keyboard|TRUE
1401|Input|USB
1401|Wired|TRUE
1401|Material|Plastic
1401|Universal|TRUE
1402|Mouse|TRUE
1402|DPI|1000
1402|Type|Optical
1402|Plug|USB
1403|Keyboard|TRUE
1403|USB 2.0|TRUE
1403|Universal|TRUE
1404|Mouse|TRUE
1404|DPI|1000
1404|Optical|TRUE
1404|USB|TRUE
1405|Mouse|TRUE
1405|DPI|1000
1405|Optical|TRUE
1405|USB|TRUE
1406|Keyboard|TRUE
1406|Input|USB
1406|Wired|TRUE
1406|Material|Plastic
1406|Universal|TRUE
1407|Monitor|TRUE
1407|Screen|22” (55.8cm) FHD IPS 60 Hz
1407|Resolution|1920x1080
1407|Contrast ratio static|1000: 1
1407|Aspect Ratio|16: 9
1407|Brightness|250cd/m2
1407|Reaction time|5ms
1407|Supported colors|16.7m
1407|Angle of visibility|178°/178°
1407|Dp|TRUE
1407|HDMI|TRUE
1407|Vga|TRUE
1407|USB|TRUE
1408|Monitor|TRUE
1408|Screen|24” (60.9cm) FHD IPS 60 Hz
1408|Resolution|1920x1080
1408|Contrast ratio|1 000: 1
1408|Brightness|250cd/m2
1408|Reaction time|5/8ms
1408|Supported colors|16.7m
1408|Angle of visibility|178°/178°
1408|Displayport|TRUE
1408|Vga|TRUE
1408|HDMI|TRUE
1408|USB 3.2 Gen 1 Upstream|TRUE
1408|4 x USB 3.2 Gen 1|TRUE
1409|Laptop|TRUE
1409|Display|16” (40 64cm)
1409|Resolution|(2560 x 1600) QHD+ 240Hz 3MS DCI-P3 100% Comfortviewplus Nvidia G-Sync+DDS Display
1409|Processor|13th Gen Intel® Core™) i9-13900hx (36 MB Cache 24 Cores 32 Threads Up to 5.40 GHz Turbo)
1409|Graphics|Nvidia® GeForce RTX™ 4060 8 GB GDDR6
1409|RAM|32GB (2 x 16GB) DDR5 4800 MT/s
1409|Disk (storage)|1 TB M.2 PCIE NVME SSD
1409|Network card|Killer E3100 PCI-E Gigabit Ethernet Controller
1409|Wi-fi|6 Ax201 2x2 802.11Ax Bluetooth® 5.2
1409|Camera|Integrated Widescreen HD (720p) Webcam with Single Array Digital Microphone
1409|Gates|1 x Headset (Headphone and Microphone Combo) Port 1 x RJ45 Ethernet Port 3 x USB 3.2 Gen 1 Ports 1 x HDMI 2.1 PORT 1 x Thunderbolt™ 4 Port With Displayport™ 1 USB-C 3.2 Gen 2 Port With Withh.DisplayPort™
1409|Battery|6-Cell Battery 86Whr (Integrated)
1409|Backlog of the keyboard|TRUE
1409|Weight|2.87kg
1410|Wireless mouse|TRUE
1410|4000 dpi|TRUE
1410|3 buttons|TRUE
1410|Bluetooth 5.0|TRUE
1410|1aa battery|TRUE
1410|Battery indicator|TRUE
1410|Time of work|up to 36 months
1411|Gaming set keyboard + mouse|TRUE
1411|USB|TRUE
1411|Wicker cable|TRUE
1411|3 different lighting colors|TRUE
1411|10 additional keyboard buttons|TRUE
1411|6 buttons on a mouse|TRUE
1412|Wireless adapter|TRUE
1412|IEEE 802.11n|TRUE
1412|IEEE 802.11G|TRUE
1412|IEEE 802.11b|TRUE
1412|Compatible|Win/Mac/Linux
1412|2 antennas|TRUE
1412|Speed|300Mbps
1413|Wireless adapter|TRUE
1413|IEEE 802.11n|TRUE
1413|IEEE 802.11G|TRUE
1413|IEEE 802.11b|TRUE
1413|Compatible|Win/Mac/Linux
1413|1 antenna|TRUE
1413|Speed|300Mbps
1413|2.4 GHz|TRUE
1413|USB 2.0|TRUE
1414|Batteries|TRUE
1414|Quantity|4
1414|AA|TRUE
1415|Glass ceramic stove|TRUE
1415|Steambake option for steam|TRUE
1415|Multifunctional oven|TRUE
1415|LCD display|TRUE
1415|Energy class|A
1415|Oven capacity|73l
1415|4 roots|TRUE
1415|7 functions|TRUE
1415|Baking on two levels|TRUE
1415|Hot Air Evenly Deploying Hot Air|TRUE
1415|Triple glass on the door|TRUE
1415|Network in 5 levels|TRUE
1415|Air fry pan|TRUE
1415|2 pans|TRUE
1415|1 grid|TRUE
1415|A drawer for the vessels in the lower part|TRUE
1415|Dimensions|85x60x60cm
1416|Glass ceramic stove|TRUE
1416|Multifunctional oven|TRUE
1416|Energy class|A
1416|Oven capacity|73l
1416|Equal heating of the oven with warm air|TRUE
1416|7 functions|TRUE
1416|Fan|TRUE
1416|Timer|TRUE
1416|Indicator of remaining heat|TRUE
1416|4 zones|TRUE
1416|A drawer for the vessels in the lower part|TRUE
1416|Dimensions|85x59.6x60cm
1417|cable|TRUE
1417|Length|1.8m
1418|Batteries|TRUE
1418|AA|TRUE
1418|Rechargeable battery|TRUE
1418|Battery|1300 mAh
1418|Quantity|2
1419|A wireless keyboard|TRUE
1419|Windows/Mac OS/Linux|TRUE
1419|Batteries|2 x AAA
1419|USB 2.0|TRUE
1420|Batteries|TRUE
1420|Quantity|4
1420|AAA|TRUE
1421|Wireless keyboard|TRUE
1421|Able to connect with multiple devices|TRUE
1422|Batteries|TRUE
1422|Lithium battery|TRUE
1422|DL2032|TRUE
1422|ECR2032|TRUE
1422|2032|TRUE
1423|Batteries|TRUE
1423|Voltage|1.5 v
1423|Number of comp|4
1423|Type|Aaa
1424|Batteries|TRUE
1424|9V|TRUE
1424|com|1
1425|Inclined wall holder|TRUE
1425|Material|Cold Vyan steel
1425|Tilt|-15/+15 degrees
1425|Universal mounted model|TRUE
1425|Max hole|600 × 400mm
1425|TV holder  size|32”-70”
1425|Tv on the wall|280-400mm
1425|Maximum weight|45kgs/99lbs
1426|Console LCD TV with a wall|TRUE
1426|Material|Cold rolled steel
1426|Tilt|-12 to +8 degrees
1426|Swivel|120 degrees
1426|Universal mounted model|TRUE
1426|Max hole|400 × 400mm
1426|TV holder  size|26”-55”
1426|Tv on the wall|57-367280mm
1426|Maximum weight|35kgs/77lbs
1427|DUALSHOCK 4 Wireless Controler|TRUE
1427|Sound effects - directly from the controller|TRUE
1427|chat online through headphones|TRUE
1427|Streaming live game on Twitch  YouTube and Dailymotion|TRUE
1427|Required batteries|1 x li-ion
1428|Fixed wall carrier|TRUE
1428|Material|Cold rolled steel
1428|Universal mounted model|TRUE
1428|Max hole|200 × 200mm
1428|TV holder  size|22”-47”
1428|Tv on the wall|280mm
1428|Maximum weight|45kgs/99lbs
1430|Fixed wall holder|TRUE
1430|Material|cold sculpted steel
1430|Universal mounted model|TRUE
1430|Max hole|400 × 400mm
1430|TV holder  size|26”-55”
1430|Tv on the wall|280mm
1430|Maximum weight|65kgs/130lbs
1431|Batteries|TRUE
1431|Voltage|1.5 v
1431|Number of comp|4
1431|Type|Aa
1432|Sound Bar|TRUE
1432|3.1.2 Chanel|TRUE
1432|Wireless Subwoofer|TRUE
1432|HDMI with ARC|TRUE
1432|Bluetooth|TRUE
1432|3D Audio with Dolby Atmos|TRUE
1432|Dolby Digital|TRUE
1432|Wireless Music Streaming|TRUE
1432|Simple sound tuning|TRUE
1432|Denon Dialog Enhancer|TRUE
1432|Remote Control|TRUE
1433|A sloping wall carrier|TRUE
1433|Material|Cold rolled steel
1433|Tilt|-15 degrees
1433|Universal mounted model|TRUE
1433|Max hole|400 × 400mm
1433|TV holder  size|26”-55”
1433|Tv on the wall|280-400mm
1433|Maximum weight|65kgs/130lbs
1434|Laptop|TRUE
1434|Display|13.4” (34cm)
1434|Resolution|(1920 x 1200) FHD+ 60Hz Touch Anti-Reflect 500 Nit InfinityDge
1434|Processor|13th Gen Intel® Core™ i7-1360p (18 MB Cache 12 Cores Up to 5.00 GHz Turbo)
1434|Graphics|Intel® Iris® XE Graphics
1434|RAM|16 GB: LPDDR5 6000 MT/s (Onboard) Dual-Channel
1434|Disk (storage)|1 TB M.2 PCIE NVME SSD
1434|Wi-Fi 6e 1675 (AX211)  2x2  802.11Ax  Bluetooth® 5.3|TRUE
1434|Camera|720p at 30 FPS HD RGB Camera 400p at 30 FPS IR Camera Dual-Array Microphones
1434|Backlit Keyboard + Fingerprint|TRUE
1434|Operating system|Windows 11 Pro
1434|Gates|2 x Thunderbolt™ 4 (USB Type-C™ With Displayport and Power Delivey) USB-C to USB-A 3.0 Adapter (Included in the Box) USB-C To 3.5mm HeadSet Adapter (Included in the Box)
1434|Battery|3 Cell 55 wh integrated
1434|Charger|60 watt ac Adapter USB-C
1434|Keyboard backlight (Platinum backlit English keyboard)|TRUE
1434|Fingerprint Reader|TRUE
1434|Color|Platinum
1435|Laptop|TRUE
1435|Display|15.6” (39.6cm)
1435|Resolution|(1920 x 1080) FHD 120Hz 250 Nits WVA Anti-Glare Led Backlit Narrow Border Display
1435|Processor|AMD RYZEN™ 7 7730U (8-core 16-thread)
1435|Graphics|AMD® Radeon™ Graphics
1435|RAM|16 GB 2 x 8 GB DDR4 3200 MHz
1435|Disk (storage)|512 GB M.2 PCIE NVME SSD
1435|Wireless|TRUE
1435|802.11ac  Mu-Mimo + Bluetooth|TRUE
1435|Camera|1080p at 30 FPS FHD
1435|Operating system|Ubuntu
1435|Backlit Keyboard + Fingerprint|TRUE
1435|Gates|1 USB 3.2 Gen 1 Port 1 USB 3.2 Gen 1 Type-C® Port 1 USB 2.0 Port 1 Headset (Headphone and Microphone Combo) Port 1 HDMI 1.4 Port 1 RJ45 Ethernet Port (Flip-Down)
1435|Battery|4 Cell 54 wh
1436|Laptop|TRUE
1436|Display|15.6” (39.6cm)
1436|Resolution|(1920x1080) FHD 120Hz 250 Nits WVA Anti-Glare Led Backlit Narrow Border Display
1436|Processor|AMD RYZEN™ 3 7330U 4-Core/8-thread
1436|Graphics|AMD Radeon™ Graphics
1436|RAM|8 GB DDR4 3200 MT/s
1436|Disk (storage)|256 GB M.2 PCIE NVME SSD
1436|Wi-Fi 5 RTL8821ce  1x1  802.11ac  Mu-Mimo  Bluetooth® Wireless Card|TRUE
1436|Camera|1080p at 30 FPS FHD Camera
1436|Operating system|Ubuntu
1436|Gates|TRUE
1436|Battery|4 Cell 54 wh integrated
1436|Charger|65 watt ac Adapter
1437|Laptop|TRUE
1437|Display|13.4” (34cm)
1437|Resolution|(3456x2160) 3.5k 60Hz OLED Touch Anti-Reflect 400 NIT InfinityDege
1437|Processor|13th Gen Intel® Core™ i7-1360p (18 MB Cache 12 Cores Up to 5.00 GHz Turbo)
1437|Graphics|Intel® Iris® XE Graphics
1437|RAM|16 GB: LPDDR5 6000 MT/s (Onboard) Dual-Channel
1437|Disk (storage)|1 TB M.2 PCIE NVME SSD
1437|Wi-fi|6e 1675 (AX211) 2x2 802.11AX Bluetooth® Wireless Card
1437|Camera|720p at 30 FPS HD RGB Camera 400p at 30 FPS IR Camera Dual-Array Microphones
1437|Backlit English Keyboard with Fingerprint Reader|TRUE
1437|Operating system|Windows 11 Pro
1437|Gates|2 x Thunderbolt™ 4 (USB Type-C™ With Displayport and Power Delivey) USB-C to USB-A 3.0 Adapter (Included in the Box) USB-C To 3.5mm HeadSet Adapter (Included in the Box)
1437|Battery|3 Cell 55 wh integrated
1437|Charger|60 watt ac Adapter USB-C
1438|Laptop|TRUE
1438|Display|15.6” (39.6cm)
1438|Resolution|(1920x1080) FHD 120Hz 250 Nits WVA Anti-glare LED Backlit Narrow Border Display
1438|Processor|12th Generation Intel Core i7-1255U (12MB Cache Up T O 4.7 GHz 10 Cores)
1438|Graphics|Intel® Iris® XE Graphics
1438|RAM|16GB DDR4 2666MHz
1438|Disk (storage)|512GB M.2 PCIE NVME SSD
1438|Wi-Fi 5 (Wi-Fi 802.11ac)+ Bluetooth 5.1|TRUE
1438|Camera|720p at 30 FPS HD Camera Single Integrated Microphone
1438|Operating system|Ubuntu 20.04
1438|Gates|2 x USB 3.2 Gen 1 Port 1 x USB 2.0 Port 1 x Audio Jack 1 x HDMI 1.4 Port 1 x Flip-Down RJ-45 Port 1 x SD 3.0 Card Slot
1438|Battery|4-Cell Battery 54whr
1439|Laptop|TRUE
1439|Display|15.6” (39.6cm)
1439|Resolution|(1920x1080) FHD 120Hz 250 Nits WVA Anti-Glare Led Backlit Narrow Border Display
1439|Processor|11th Gen Intel® Core™ i5-1235u (12MB Cache Up to 4.4 GHz 10 Cores)
1439|Graphics|Intel® UHD Graphics
1439|RAM|8 GB 1 x 8 GB DDR4 3200MHz
1439|Disk (storage)|512 GB M.2 PCIE NVME SSD
1439|Wi-Fi 5 (Wi-Fi 802.11ac)+ Bluetooth 5.1|TRUE
1439|Camera|720p at 30 FPS HD Camera Single Integrated Microphone
1439|Operating system|Ubuntu 20.04
1439|Backlit Keyboard + Fingerprint|TRUE
1439|Gates|2 x USB 3.2 Gen 1 Port 1 x USB 2.0 Port 1 x Audio Jack 1 x HDMI 1.4 Port 1 x Flip-Down RJ-45 Port 1 x SD 3.0 Card Slot
1439|Battery|3Cell 41Whr
1439|Charger|65 watt ac Adapter
1440|Sound Bar|TRUE
1440|Wireless Subwoofer|TRUE
1440|HDMI with ARC|TRUE
1440|Bluetooth compatibility|TRUE
1440|Dolby Digital and DTS Decoding|TRUE
1440|Denon Dialogue Enhancer|TRUE
1440|Remote Control|TRUE
1441|A wireless mouse|TRUE
1441|Resolution|800/1200/1600/2400dpi
1441|Buttons|6 + Scroll
1442|Sound Bar|TRUE
1442|Wireless Subwoofer|TRUE
1442|HDMI with ARC|TRUE
1442|Bluetooth compatibility|TRUE
1442|Dolby Digital and DTS Decoding|TRUE
1442|Denon Dialogue Enhancer|TRUE
1442|Theater-Quality Sound|TRUE
1442|Remote Control|TRUE
1442|Bluetooth & Chromecast|TRUE
1443|Mouse|TRUE
1443|Optic|TRUE
1443|Input|USB
1443|Cable|1.2 m
1444|Mouse|TRUE
1444|USB connection|TRUE
1444|1200dpi|TRUE
1444|Optical|TRUE
1444|Number of buttons|3
1444|Cable length|110cm
1445|Optical mouse|TRUE
1445|Resolution|700/800/1200dpi
1445|USB port|TRUE
1445|Buttons|6
1446|Model|SM-340
1446|Mark|Everest
1446|USB|2.0
1446|Connection|2.4 GHz wireless
1446|Reach|10m
1446|1200dpi|TRUE
1447|Mouse|TRUE
1447|USB connection|TRUE
1447|1200dpi|TRUE
1447|Optical|TRUE
1447|Number of buttons|3
1447|Cable length|110cm
1448|Mishka|TRUE
1448|Optical|TRUE
1448|Input|USB
1448|DPI|1600
1449|Wireless mouse|TRUE
1449|Buttons|6
1449|DPI|1200 DPI
1449|Work distance|10m
1449|USB connection|TRUE
1450|A wireless mouse|TRUE
1450|2.4GHz|TRUE
1450|Resolution|800/1200/1600dpi
1450|USB|TRUE
1450|Buttons|6
1451|Mouse|TRUE
1451|USB connection|TRUE
1451|1200dpi|TRUE
1451|Optical|TRUE
1451|Number of buttons|3
1451|Cable length|110cm
1452|A wireless mouse|TRUE
1452|2.4GHz|TRUE
1452|Resolution|800/1200/1600dpi
1452|USB|TRUE
1452|Buttons|6
1453|Mouse|TRUE
1453|Wired|TRUE
1453|DPI|1200
1454|Wireless mouse|TRUE
1454|Reach|10m
1454|2.4GHz|TRUE
1454|Sensor|Optic LED
1454|Number of buttons|4
1454|Resolution|800/1200/1600 DPI
1454|Batteries|AA
1455|Gaming Mouse + Mousepad|TRUE
1455|Resolution|7200 DPI
1455|LED Backlight Effects|TRUE
1455|Connection|USB
1455|Compatibility|Windows 2000 / NT / ME / 2003 / XP / Vista / Windows 7
1456|Gaming Mouse|TRUE
1456|800-6400 dpi|TRUE
1456|Optical sensor|TRUE
1456|Wicker cable|1.5m
1457|Optical mouse|TRUE
1457|Resolution|800/1200/1600dpi
1457|USB port|TRUE
1457|Buttons|6
1458|Wifi router|TRUE
1458|Wireless|2T2R MIMO 2.4GHz 802.11b/g/n
1458|LAN|10/100Mbps
1458|Frequency|2.4GHz
1458|Speed|300Mbps
1458|4x LAN|TRUE
1458|Antennas|2x 2.4g 5dbi
1459|Wifi router|TRUE
1459|Wireless standard|IEEE802.11N IEEE802.11E IEEE802.11G
1459|Frequency|2.4GHz/5GHz
1459|Speed|300Mbps
1459|2 antennas x 5db|TRUE
1459|4 x LAN ports|TRUE
1460|Web camera|TRUE
1460|Camera|0.3px
1460|Resolution|640x480
1460|USB connection|TRUE
1460|Microphone|TRUE
1460|Manuel Focus|TRUE
1461|Keyboard|TRUE
1461|26 anti ghosting|TRUE
1461|USB Interface|TRUE
1462|Mouse|TRUE
1462|Wired|TRUE
1462|DPI|1200
1463|Mouse|TRUE
1463|wicker cable with USB connection|TRUE
1463|10 Total Functional Button|TRUE
1463|10 000 dpi|TRUE
1463|LED lighting|TRUE
1464|Wi-Fi Range Extender|TRUE
1464|Wi-Fi standard|IEEE 802.11N IEEE 802.11G IEEE 802.11b
1464|Wi-Fi Transmission Rate (Max.)|300 Mbps
1464|LAN (10/100 Mbps)|TRUE
1464|Wi-fi frequency band|2.4 GHz
1464|2 antennas|2x2dbi
1464|1 x port lan|TRUE
1465|Wifi router|TRUE
1465|Wireless standard|IEEE 802.11b/g/n
1465|Frequency|2.4GHz/5GHz
1465|Speed|1200Mbps Dualband
1465|4 antennas x 6db|TRUE
1465|4 LAN plugins|TRUE
1466|Wifi router + range extender|TRUE
1466|Wireless standard|IEEE802.11 b / g / n
1466|Frequency|2.4GHz/5GHz
1466|Speed|300Mbps
1466|2 antennas|TRUE
1467|Wi-Fi Range Extender|TRUE
1467|Wi-Fi Transmission Rate (Max.)|300 Mbps
1467|Wi-fi frequency band|2.4 GHz
1467|2 antennas|2x2dbi
1467|1 x port lan|TRUE
1468|Wi-Fi Range Extender|TRUE
1468|Wi-Fi Transmission Rate (Max.)|300Mbps
1468|Wi-fi frequency band|2.4GHz
1468|IEEE 802.11n|TRUE
1468|IEEE 802.11G|TRUE
1468|IEEE 802.11b|TRUE
1468|1x10/100m LAN port|TRUE
1468|WPA-PSK / WPA2-PSK (TKIP / AES)|TRUE
1468|Range|100m
1469|Set keyboard + mouse|TRUE
1470|Wifi router|TRUE
1470|Frequency|2.4GHz
1470|Speed|300Mbps
1470|3 antennas|TRUE
1471|Wireless speaker|TRUE
1471|Bluetooth®|Version 5.1
1471|Power|20W
1471|Frequency|63Hz - 20kHz
1471|Noise level|80db
1471|Charging cable|USB - c
1471|JBL Partyboost|TRUE
1471|IP67 waterproof|TRUE
1471|Battery that is charging|TRUE
1471|Battery life (continuous time for music playback)|12 hours
1471|Charging time|2.5 hours
1471|Battery|Li-ion Polymer 17.28Wh
1472|Personal computer|TRUE
1472|Processor|AMD RYZEN 5 5600X 6-CORES UP TO 4.6 GHz
1472|Motherboard|MSI B450M-A Pro Max II
1472|Graphics|Asus Dual Radeon RX 7600 8GB GDDR6 V2 OC Edition
1472|RAM|Kingston DIMM 16GB DDR4 3200MHz Fury Beast
1472|Disk (storage)|Kingstson 1TB M.2 NVME PCIE 4.0 SSD SNV2S NV2
1472|Power|650W
1472|Housing|RAIDMAX CASE X921 (4X RGB Fans 3 in Front 1 in Rear)
1472|Without an operating system|TRUE
1473|Personal computer|TRUE
1473|Processor|Intel Core i5-11400f 6-Cores 2.6GHz (4.4GHz)
1473|Graphics|AMD Radeon RX 6600 Eagle 8GB DDR6
1473|RAM|16GB DDR4 3200MHz
1473|Disk (storage)|1TB M.2 NVME SNV2S/1000G SSD NV2
1473|Power|Cooler Master 600W Elite Nex N600 230V
1473|Housing|UGD Magnum 351
1473|Without an operating system|TRUE
1474|Personal computer|TRUE
1474|Processor|AMD RYZEN 5 4500 6-CORES 11MB CACHE up to 4.10 GHz
1474|Graphics|NVIDIA GEFORCE GTX 1650 4GB GDDR6 Ventus XS OCV3
1474|RAM|16GB DDR4 3200MHz
1474|Disk (storage)|512GB M.2 SSD
1474|Motherboard|Asus Prime A520m-K
1474|Power|700W
1474|Housing|IG-MAX T5903
1474|Without an operating system|TRUE
1475|Personal computer|TRUE
1475|Processor|Intel Core i5-13400f 10-core up to 4.60GHz
1475|Motherboard|MSI Pro H610M-E.
1475|Graphics|MSI NVIDIA GEFORCE RTX 4060 Ventus 2x Black 8G OC
1475|RAM|Kingston DIMM 16GB DDR4 3200MHz Fury Beast
1475|Disk (storage)|Kingstson 1TB M.2 NVME PCIE 4.0 SSD SNV2S NV2
1475|Power|650W
1475|Housing|RAIDMAX CASE X921 (4X RGB Fans 3 in Front 1 in Rear)
1475|Without an operating system|TRUE
1476|Personal computer|TRUE
1476|Processor|AMD RYZEN 5 5600X 6-CORES 3.7GHz (4.6GHz)
1476|Graphics|AMD Radeon RX 7600 Gaming OC 8GB DDR6
1476|RAM|16GB DDR4 3200MHz fury beast
1476|Disk (storage)|1TB M.2 NVME SNV2S/1000G SSD NV2
1476|Power|Cooler Master 600W Elite Nex N600 230V
1476|Housing|IG-MAX X3402 3RGB
1476|Without an operating system|TRUE
1477|Protective mask|TRUE
1477|Filtration efficiency|PM2.5> 99% PM0.3> 95% tested with paraffin oil at 95l/min flow
1477|Protective five -layer construction|SPUNBOND MELT-Blown Hot Air Cotton
1477|Size|Adults (160mm Ј 105mm)
1477|Authorized Body / CE Tag|CIS Institut - NB 2890
1477|applicable standard|Category III EN149: 2001+A1: 2009
